"symbol";"companyname";"primaryexchange";"calculationprice";"open";"opentime";"close";"closetime";"high";"low";"latestprice";"latestsource";"latesttime";"latestupdate";"latestvolume";"iexrealtimeprice";"iexrealtimesize";"iexlastupdated";"delayedprice";"delayedpricetime";"extendedprice";"extendedchange";"extendedchangepercent";"extendedpricetime";"previousclose";"previousvolume";"changed";"changepercent";"volume";"iexmarketpercent";"iexvolume";"avgtotalvolume";"iexbidprice";"iexbidsize";"iexaskprice";"iexasksize";"marketcap";"peratio";"week52high";"week52low";"ytdchange";"lasttradetime";"isusmarketopen";"type";"runtimestamp"
"PHAS";"PhaseBio Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;6.8;"IEX price";"3:59:53 PM";1578689993204.0;0.0;6.8;100.0;1578689993204.0;0.0;0.0;0.0;0.0;0.0;0.0;5.65;334376.0;1.15;0.20354;0.0;0.016524271486080006;92165.0;601231.0;0.0;0.0;0.0;0.0;195608800.0;-5.3;16.65;2.56;0.193032;1578690000369.0;"false";"gainers";1578695403028.0
"RARE";"Ultragenyx Pharmaceutical, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;53.96;"IEX price";"3:59:51 PM";1578689991853.0;0.0;53.96;100.0;1578689991853.0;0.0;0.0;0.0;0.0;0.0;0.0;43.73;620344.0;10.23;0.23394;0.0;0.03276128709791938;107233.0;494853.0;0.0;0.0;0.0;0.0;3117323160.0;-7.46;74.5;35.41;0.24832200000000001;1578690000654.0;"false";"gainers";1578695403028.0
"VERO";"Venus Concept, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;6.53;"IEX price";"3:58:04 PM";1578689884206.0;0.0;6.53;100.0;1578689884206.0;0.0;0.0;0.0;0.0;0.0;0.0;5.55;104518.0;0.98;0.17658;0.0;0.03129112615153224;5326.0;118796.0;0.0;0.0;0.0;0.0;193732040.0;-0.56;23.25;2.63;0.39636;1578690002707.0;"false";"gainers";1578695403028.0
"MNPR";"Monopar Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;21.455;"IEX price";"3:57:29 PM";1578689849117.0;0.0;21.455;100.0;1578689849117.0;0.0;0.0;0.0;0.0;0.0;0.0;17.8;79438.0;3.655;0.20534;0.0;0.013420060936497755;1339.0;201205.0;0.0;0.0;0.0;0.0;227156958.0;-58.11;48.0;8.35;0.236029;1578690000830.0;"false";"gainers";1578695403028.0
"RVNC";"Revance Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;19.495;"IEX price";"3:59:55 PM";1578689995286.0;0.0;19.495;100.0;1578689995286.0;0.0;0.0;0.0;0.0;0.0;0.0;16.48;310322.0;3.015;0.18295;0.0;0.02595072962513237;69180.0;764743.0;0.0;0.0;0.0;0.0;879388258.0;-5.15;20.53;9.88;0.213263;1578690000441.0;"false";"gainers";1578695403028.0
"BTAI";"BioXcel Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.21;"IEX price";"3:55:03 PM";1578689703085.0;0.0;14.21;100.0;1578689703085.0;0.0;0.0;0.0;0.0;0.0;0.0;12.26;404489.0;1.95;0.15905;0.0;0.014217475820216196;7197.0;290946.0;0.0;0.0;0.0;0.0;256277350.0;-7.02;19.89;3.76;0.06052099999999999;1578690007798.0;"false";"gainers";1578695403028.0
"BYSI";"BeyondSpring, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;18.39;"IEX price";"3:50:44 PM";1578689444835.0;0.0;18.39;800.0;1578689444835.0;0.0;0.0;0.0;0.0;0.0;0.0;16.1;34024.0;2.29;0.14224;0.0;0.04861093275116647;5678.0;68023.0;0.0;0.0;0.0;0.0;511536240.0;-11.36;24.8;11.26;0.18095;1578690000709.0;"false";"gainers";1578695403028.0
"VBIV";"VBI Vaccines, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.625;"IEX price";"3:59:55 PM";1578689995683.0;0.0;1.625;99.0;1578689995683.0;0.0;0.0;0.0;0.0;0.0;0.0;1.43;29955002.0;0.195;0.13636;0.0;0.008114717507716472;106068.0;6280030.0;0.0;0.0;0.0;0.0;289667625.0;-2.27;2.2;0.4655;0.203524;1578690000689.0;"false";"gainers";1578695403028.0
"NSCO";"Nesco Holdings, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;4.82;"Close";"January 10, 2020";1578690120326.0;0.0;4.82;200.0;1578689963270.0;0.0;0.0;0.0;0.0;0.0;0.0;4.26;21039.0;0.56;0.13146;0.0;0.0375727972947586;1400.0;61094.0;0.0;0.0;0.0;0.0;236343398.0;-11.26;10.45;2.95;0.101847;1578689999901.0;"false";"gainers";1578695403028.0
"PTLA";"Portola Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.755;"IEX price";"3:59:58 PM";1578689998065.0;0.0;14.755;100.0;1578689998065.0;0.0;0.0;0.0;0.0;0.0;0.0;24.74;2737825.0;-9.985;-0.4036;0.0;0.030876730737142467;614910.0;961043.0;0.0;0.0;0.0;0.0;1126677045.0;-3.56;37.95;14.755;-0.355295;1578690000567.0;"false";"losers";1578695403698.0
"MTNB";"Matinas BioPharma Holdings, Inc.";"NYSE American";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.46;"Close";"January 10, 2020";1578690000052.0;0.0;1.415;100.0;1578689998074.0;0.0;0.0;0.0;0.0;0.0;0.0;1.91;3478146.0;-0.45;-0.2356;0.0;0.030687370608914542;568046.0;3291180.0;0.0;0.0;0.0;0.0;237600400.0;-11.59;2.49;0.5818;-0.40876;1578690000068.0;"false";"losers";1578695403698.0
"SIX";"Six Flags Entertainment Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;35.96;"Close";"January 10, 2020";1578690120342.0;0.0;35.955;100.0;1578689998620.0;0.0;0.0;0.0;0.0;0.0;0.0;43.76;1343178.0;-7.8;-0.17824;0.0;0.0546708792492887;898060.0;1118772.0;0.0;0.0;0.0;0.0;3039483040.0;11.25;64.28;35.96;-0.20709;1578689998621.0;"false";"losers";1578695403698.0
"TPTX";"Turning Point Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;56.82;"IEX price";"3:59:54 PM";1578689994333.0;0.0;56.82;42.0;1578689994333.0;0.0;0.0;0.0;0.0;0.0;0.0;65.35;342364.0;-8.53;-0.13053;0.0;0.06814759894194525;89708.0;621497.0;0.0;0.0;0.0;0.0;2036997000.0;0.0;67.54;24.21;-0.093228;1578690000625.0;"false";"losers";1578695403698.0
"ACB";"Aurora Cannabis, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.65;"Close";"January 10, 2020";1578690092555.0;0.0;1.655;400.0;1578689997730.0;0.0;0.0;0.0;0.0;0.0;0.0;1.86;29561522.0;-0.21;-0.1129;0.0;0.012854487860967363;469582.0;27900059.0;0.0;0.0;0.0;0.0;1733391000.0;-5.59;10.32;1.65;-0.192108;1578689999784.0;"false";"losers";1578695403698.0
"FLXN";"Flexion Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;18.915;"IEX price";"3:59:57 PM";1578689997508.0;0.0;18.915;73.0;1578689997508.0;0.0;0.0;0.0;0.0;0.0;0.0;21.13;1064308.0;-2.215;-0.10483;0.0;0.035398953196225845;55019.0;1118135.0;0.0;0.0;0.0;0.0;722080125.0;-4.58;22.98;8.76;-0.075604;1578690000529.0;"false";"losers";1578695403698.0
"UNFI";"United Natural Foods, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.48;"Close";"January 10, 2020";1578690221039.0;0.0;8.465;100.0;1578689896529.0;0.0;0.0;0.0;0.0;0.0;0.0;9.45;1443295.0;-0.97;-0.10265;0.0;0.02604268514121295;41019.0;1432896.0;0.0;0.0;0.0;0.0;453747840.0;-0.68;15.63;6.56;-0.046784000000000006;1578689998200.0;"false";"losers";1578695403698.0
"DNR";"Denbury Resources, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.24;"Close";"January 10, 2020";1578690210571.0;0.0;1.245;24.0;1578689958216.0;0.0;0.0;0.0;0.0;0.0;0.0;1.38;14348122.0;-0.14;-0.10145;0.0;0.015930948927474008;259559.0;12836667.0;0.0;0.0;0.0;0.0;599244880.0;1.52;2.67;0.865;-0.12961899999999998;1578689999634.0;"false";"losers";1578695403698.0
"SSI";"Stage Stores, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;7.32;"Close";"January 10, 2020";1578690120371.0;0.0;7.31;100.0;1578689992107.0;0.0;0.0;0.0;0.0;0.0;0.0;8.13;1497853.0;-0.81;-0.09963;0.0;0.009481124542607779;24579.0;1393734.0;0.0;0.0;0.0;0.0;211628520.0;-2.2;9.5;0.5486;-0.104526;1578689997643.0;"false";"losers";1578695403698.0
"VRAY";"ViewRay, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;2.855;"IEX price";"3:59:53 PM";1578949193481.0;0.0;2.855;100.0;1578949193481.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;2101659.0;-0.895;-0.23867;0.0;0.06866844889858928;797560.0;3608015.0;0.0;0.0;0.0;0.0;420224595.0;-2.73;9.76;2.12;-0.31506999999999996;1578949200685.0;"false";"losers";1578954601672.0
"INGN";"Inogen, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;47.83;"IEX price";"3:59:02 PM";1578949142026.0;0.0;47.83;94.0;1578949142026.0;0.0;0.0;0.0;0.0;0.0;0.0;61.17;630914.0;-13.34;-0.21808;0.0;0.06311502122184325;97222.0;256543.0;0.0;0.0;0.0;0.0;1052164340.0;32.1;155.75;41.18;-0.31308;1578949200256.0;"false";"losers";1578954601673.0
"UROV";"Urovant Sciences Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;11.59;"IEX price";"3:59:01 PM";1578949141036.0;0.0;11.59;100.0;1578949141036.0;0.0;0.0;0.0;0.0;0.0;0.0;13.86;62009.0;-2.27;-0.16378;0.0;0.024390434816641226;3116.0;65001.0;0.0;0.0;0.0;0.0;353726800.0;-3.2;15.98;6.45;-0.27528;1578949200269.0;"false";"losers";1578954601673.0
"EXAS";"EXACT Sciences Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;90.1;"IEX price";"3:59:55 PM";1578949195707.0;0.0;90.1;100.0;1578949195707.0;0.0;0.0;0.0;0.0;0.0;0.0;104.44;2377723.0;-14.34;-0.1373;0.0;0.03891004428923604;293258.0;1776738.0;0.0;0.0;0.0;0.0;11697863200.0;-52.8;123.99;72.5;-0.0446;1578949200242.0;"false";"losers";1578954601673.0
"TAST";"Carrols Restaurant Group, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;5.905;"IEX price";"3:59:49 PM";1578949189201.0;0.0;5.905;2.0;1578949189201.0;0.0;0.0;0.0;0.0;0.0;0.0;6.79;503323.0;-0.885;-0.13034;0.0;0.06698795280875994;161170.0;377314.0;0.0;0.0;0.0;0.0;262016660.0;-11.4;11.56;5.905;-0.16444;1578949200285.0;"false";"losers";1578954601673.0
"SRNE";"Sorrento Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;4.17;"IEX price";"3:59:51 PM";1578949191517.0;0.0;4.17;55.0;1578949191517.0;0.0;0.0;0.0;0.0;0.0;0.0;4.76;48394953.0;-0.59;-0.12395;0.0;0.011191614683204286;127259.0;7804730.0;0.0;0.0;0.0;0.0;686098440.0;-1.85;6.5;1.39;0.28015;1578949200350.0;"false";"losers";1578954601673.0
"SIEN";"Sientra, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.08;"IEX price";"3:59:58 PM";1578949198825.0;0.0;8.08;100.0;1578949198825.0;0.0;0.0;0.0;0.0;0.0;0.0;9.22;454405.0;-1.14;-0.12364;0.0;0.04157426080897281;62050.0;389617.0;0.0;0.0;0.0;0.0;399811328.0;-2.43;15.18;4.78;-0.06264;1578949200844.0;"false";"losers";1578954601673.0
"IOVA";"Iovance Biotherapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;23.99;"IEX price";"3:59:53 PM";1578949193485.0;0.0;23.99;34.0;1578949193485.0;0.0;0.0;0.0;0.0;0.0;0.0;27.15;1633585.0;-3.16;-0.11639;0.0;0.06669109111632866;253937.0;1281151.0;0.0;0.0;0.0;0.0;3027418050.0;-17.68;29.67;8.26;-0.09878999999999999;1578949200877.0;"false";"losers";1578954601673.0
"FIVE";"Five Below, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;107.46;"IEX price";"3:59:57 PM";1578949197706.0;0.0;107.46;100.0;1578949197706.0;0.0;0.0;0.0;0.0;0.0;0.0;121.23;1166574.0;-13.77;-0.11359;0.0;0.0485263131928417;814411.0;1293511.0;0.0;0.0;0.0;0.0;5982620580.0;38.96;148.21;102.63;-0.16388999999999998;1578949200632.0;"false";"losers";1578954601673.0
"ABMD";"ABIOMED, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;168.085;"IEX price";"3:59:40 PM";1578949180702.0;0.0;168.085;25.0;1578949180702.0;0.0;0.0;0.0;0.0;0.0;0.0;189.06;1488312.0;-20.975;-0.11094;0.0;0.050452223060347266;200722.0;770879.0;0.0;0.0;0.0;0.0;7589878175.0;34.36;364.31;155.02;0.009059999999999999;1578949200461.0;"false";"losers";1578954601673.0
"EEM";"iShares MSCI Emerging Markets ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;46.3;"Close";"January 13, 2020";1578949200118.0;0.0;46.29;1700.0;1578949596067.0;0.0;0.0;0.0;0.0;0.0;0.0;45.59;67573809.0;0.71;0.01557;0.0;0.02345638424600553;1893787.0;59709914.0;0.0;0.0;0.0;0.0;0.0;0.0;46.3;38.72;0.011370000000000002;1578949200107.0;"false";"volume";1578954601679.0
"NLOK";"NortonLifeLock, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;26.61;"IEX price";"3:59:59 PM";1578949199759.0;0.0;26.61;600.0;1578949199759.0;0.0;0.0;0.0;0.0;0.0;0.0;26.49;19547889.0;0.12;0.00453;0.0;0.07055713336177158;1782728.0;8619639.0;0.0;0.0;0.0;0.0;16584602670.0;18.18;27.46;17.5;0.02263;1578949200609.0;"false";"volume";1578954601679.0
"IEFA";"iShares Core MSCI EAFE ETF";"Cboe BZX US Equities Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;65.61;"Close";"January 13, 2020";1578949200000.0;0.0;65.595;188.0;1578949197401.0;0.0;0.0;0.0;0.0;0.0;0.0;65.21;5648255.0;0.4;0.00613;0.0;0.19221446419824204;1489546.0;7574709.0;0.0;0.0;0.0;0.0;0.0;0.0;65.93;56.72;-0.00477;1578949200409.0;"false";"volume";1578954601679.0
"WFC";"Wells Fargo & Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;52.11;"Close";"January 13, 2020";1578949460348.0;0.0;52.115;1.0;1578949196003.0;0.0;0.0;0.0;0.0;0.0;0.0;52.5;13778540.0;-0.39;-0.00743;0.0;0.0584371071487181;1477425.0;17595109.0;0.0;0.0;0.0;0.0;220391949600.0;11.17;54.75;43.34;-0.03073;1578949199507.0;"false";"volume";1578954601679.0
"CSCO";"Cisco Systems, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;47.955;"IEX price";"3:59:59 PM";1578949199821.0;0.0;47.955;1.0;1578949199821.0;0.0;0.0;0.0;0.0;0.0;0.0;47.13;13504600.0;0.825;0.0175;0.0;0.08038987342077712;1465311.0;19268001.0;0.0;0.0;0.0;0.0;203437578300.0;18.88;58.26;42.88;-0.009099999999999997;1578949200431.0;"false";"volume";1578954601679.0
"TME";"Tencent Music Entertainment Group";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;14.0;"Close";"January 13, 2020";1578949376348.0;0.0;14.0;1010.0;1578949195007.0;0.0;0.0;0.0;0.0;0.0;0.0;13.49;19370929.0;0.51;0.03781;0.0;0.07283279277119686;1321057.0;7151588.0;0.0;0.0;0.0;0.0;4298616000.0;78.34;19.97;11.27;0.11180999999999999;1578949199926.0;"false";"volume";1578954601679.0
"GE";"General Electric Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;12.12;"Close";"January 13, 2020";1578949203024.0;0.0;12.12;600.0;1578949190042.0;0.0;0.0;0.0;0.0;0.0;0.0;11.67;58672011.0;0.45;0.03856;0.0;0.018115390765443825;1196352.0;53978410.0;0.0;0.0;0.0;0.0;105850626000.0;388.46;12.23;7.65;0.016759999999999997;1578949202981.0;"false";"volume";1578954601679.0
"BBD";"Banco Bradesco SA";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.35;"Close";"January 13, 2020";1578949221664.0;0.0;8.345;170.0;1578949183747.0;0.0;0.0;0.0;0.0;0.0;0.0;8.37;12213753.0;-0.02;-0.00239;0.0;0.09525777499402555;1051518.0;12509387.0;0.0;0.0;0.0;0.0;33458620474.0;11.9;10.55;7.53;-0.09559000000000001;1578949221664.0;"false";"volume";1578954601679.0
"IEMG";"iShares Core MSCI Emerging Markets ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;55.44;"Close";"January 13, 2020";1578949200102.0;0.0;55.44;403.0;1578949194025.0;0.0;0.0;0.0;0.0;0.0;0.0;54.61;10885064.0;0.83;0.0152;0.0;0.07404405242911291;1033403.0;12267452.0;0.0;0.0;0.0;0.0;0.0;0.0;55.44;46.57;0.010499999999999999;1578949200097.0;"false";"volume";1578954601679.0
"T";"AT&T, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;38.1;"Close";"January 13, 2020";1578949483033.0;0.0;38.095;104.0;1578949195513.0;0.0;0.0;0.0;0.0;0.0;0.0;38.57;29722998.0;-0.47;-0.01219;0.0;0.026999190960245244;892498.0;26164855.0;0.0;0.0;0.0;0.0;278320500000.0;17.0;39.7;28.92;-0.01969;1578949199961.0;"false";"volume";1578954601680.0
"AMLP";"The Alerian MLP ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.77;"Close";"January 13, 2020";1578949200076.0;0.0;8.775;621.0;1578949183490.0;0.0;0.0;0.0;0.0;0.0;0.0;8.71;21412588.0;0.06;0.00689;0.0;0.05422532335887932;867225.0;32022984.0;0.0;0.0;0.0;0.0;0.0;0.0;10.25;7.65;0.01849;1578949218752.0;"false";"volume";1578954601680.0
"NK";"NantKwest, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;5.9;"IEX price";"4:18:06 PM";1578950286035.0;0.0;5.9;90.0;1578950286035.0;0.0;0.0;0.0;0.0;0.0;0.0;3.56;510801.0;2.34;0.6573;0.0;0.010763235483643191;43595.0;1236754.0;0.0;0.0;0.0;0.0;580365300.0;-7.7;5.9;0.95;0.5563;1578949200001.0;"false";"gainers";1578954601859.0
"CFRX";"ContraFect Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.185;"IEX price";"3:59:28 PM";1578949168803.0;0.0;1.185;606.0;1578949168803.0;0.0;0.0;0.0;0.0;0.0;0.0;1.05;6787999.0;0.135;0.12857;0.0;0.011802546139922881;79565.0;2372868.0;0.0;0.0;0.0;0.0;181685385.0;26.93;1.185;0.2693;0.93857;1578949200306.0;"false";"gainers";1578954601859.0
"PRMW";"Primo Water Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;13.9;"IEX price";"3:59:57 PM";1578949197218.0;0.0;13.9;298.0;1578949197218.0;0.0;0.0;0.0;0.0;0.0;0.0;11.09;285152.0;2.81;0.25338;0.0;0.07595402344037247;865564.0;238100.0;0.0;0.0;0.0;0.0;545366500.0;142.56;16.35;9.54;0.26428;1578949200624.0;"false";"gainers";1578954601859.0
"CDLX";"Cardlytics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;84.86;"IEX price";"3:59:58 PM";1578949198042.0;0.0;84.86;32.0;1578949198042.0;0.0;0.0;0.0;0.0;0.0;0.0;68.23;276103.0;16.63;0.24373;0.0;0.05401731896423168;94904.0;430473.0;0.0;0.0;0.0;0.0;2181894862.0;-59.45;84.86;12.66;0.34263;1578949200617.0;"false";"gainers";1578954601859.0
"CVM";"CEL-SCI Corp.";"NYSE American";"close";0.0;0.0;0.0;0.0;0.0;0.0;9.34;"Close";"January 13, 2020";1578949200050.0;0.0;9.27;100.0;1578949175577.0;0.0;0.0;0.0;0.0;0.0;0.0;7.78;655247.0;1.56;0.20051;0.0;0.007766023566336866;19280.0;621619.0;0.0;0.0;0.0;0.0;336152204.0;-13.73;9.93;2.36;0.05640999999999999;1578949200045.0;"false";"gainers";1578954601859.0
"BYND";"Beyond Meat, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;114.33;"IEX price";"3:59:57 PM";1578949197958.0;0.0;114.33;8.0;1578949197958.0;0.0;0.0;0.0;0.0;0.0;0.0;96.07;22571699.0;18.26;0.19007;0.0;0.012516455644558078;368139.0;5435248.0;0.0;0.0;0.0;0.0;7033798827.0;-278.04;239.71;45.0;0.46016999999999997;1578949200646.0;"false";"gainers";1578954601859.0
"VBIV";"VBI Vaccines, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.905;"IEX price";"3:59:58 PM";1578949198181.0;0.0;1.905;29.0;1578949198181.0;0.0;0.0;0.0;0.0;0.0;0.0;1.63;13184763.0;0.275;0.16871;0.0;0.005849601938323244;95297.0;6505230.0;0.0;0.0;0.0;0.0;339579585.0;-2.66;2.2;0.4655;0.38511;1578949200557.0;"false";"gainers";1578954601859.0
"TYME";"Tyme Technologies, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.915;"IEX price";"3:59:11 PM";1578949151961.0;0.0;1.915;24.0;1578949151961.0;0.0;0.0;0.0;0.0;0.0;0.0;1.67;455181.0;0.245;0.14671;0.0;0.007173759491435634;8450.0;632779.0;0.0;0.0;0.0;0.0;215502610.0;-7.11;4.12;0.92;0.32281000000000004;1578949200699.0;"false";"gainers";1578954601859.0
"HEXO";"HEXO Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.53;"Close";"January 13, 2020";1578949320353.0;0.0;1.525;200.0;1578949186024.0;0.0;0.0;0.0;0.0;0.0;0.0;1.34;5303051.0;0.19;0.14179;0.0;0.008716706258863404;71927.0;5509115.0;0.0;0.0;0.0;0.0;393416550.0;-4.35;8.4;1.25;-0.04111000000000001;1578949198002.0;"false";"gainers";1578954601859.0
"ATEC";"Alphatec Holdings, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;7.35;"IEX price";"3:59:30 PM";1578949170526.0;0.0;7.35;100.0;1578949170526.0;0.0;0.0;0.0;0.0;0.0;0.0;6.47;221653.0;0.88;0.13601;0.0;0.02911303678983705;23467.0;290148.0;0.0;0.0;0.0;0.0;451004820.0;-6.93;7.74;1.18;0.06430999999999999;1578949200256.0;"false";"gainers";1578954601859.0
"CDNA";"CareDx, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;22.46;"IEX price";"3:59:41 PM";1578949181268.0;0.0;22.46;64.0;1578949181268.0;0.0;0.0;0.0;0.0;0.0;0.0;19.81;1207656.0;2.65;0.13377;0.0;0.08083470018206208;112020.0;696024.0;0.0;0.0;0.0;0.0;953112560.0;-44.6;41.27;18.75;0.07037;1578949200484.0;"false";"gainers";1578954601859.0
"SELF";"Global Self Storage, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;4.39;"IEX price";"2:35:16 PM";1578944116425.0;0.0;4.39;86.0;1578944116425.0;0.0;0.0;0.0;0.0;0.0;0.0;4.42;26798.0;-0.03;-0.00679;0.0;0.610935313089515;20079.0;21494.0;0.0;0.0;0.0;0.0;40960017.0;51.71;4.95;3.65;-0.00229;1578949200876.0;"false";"percent";1578954602103.0
"NINE";"Nine Energy Service, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.85;"Close";"January 13, 2020";1578949320367.0;0.0;8.845;10.0;1578949146125.0;0.0;0.0;0.0;0.0;0.0;0.0;9.3;181629.0;-0.45;-0.04839;0.0;0.3851669280752857;82512.0;171776.0;0.0;0.0;0.0;0.0;270540075.0;-3.3;26.69;4.34;0.16571000000000002;1578949199714.0;"false";"percent";1578954602103.0
"QTNT";"Quotient Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.94;"IEX price";"3:59:38 PM";1578949178461.0;0.0;8.94;100.0;1578949178461.0;0.0;0.0;0.0;0.0;0.0;0.0;8.84;232206.0;0.1;0.01131;0.0;0.3255568814125446;126319.0;299913.0;0.0;0.0;0.0;0.0;593937840.0;-5.47;11.3;6.71;-0.04629;1578949204726.0;"false";"percent";1578954602103.0
"WHLR";"Wheeler Real Estate Investment Trust, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;1.75;"IEX price";"3:58:16 PM";1578949096085.0;0.0;1.75;100.0;1578949096085.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75;17572.0;0.0;0.0;0.0;0.2959595093077121;27600.0;28371.0;0.0;0.0;0.0;0.0;16962750.0;-0.49;2.74;0.9499;0.0937;1578949200682.0;"false";"percent";1578954602103.0
"ASMB";"Assembly Biosciences, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;19.3;"IEX price";"3:59:54 PM";1578949194115.0;0.0;19.3;100.0;1578949194115.0;0.0;0.0;0.0;0.0;0.0;0.0;20.22;199689.0;-0.92;-0.0455;0.0;0.228315326845045;92054.0;583680.0;0.0;0.0;0.0;0.0;502707100.0;-5.13;25.07;8.13;-0.0294;1578949200525.0;"false";"percent";1578954602103.0
"WTRE";"Watford Holdings Ltd.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;25.215;"IEX price";"3:58:31 PM";1578949111645.0;0.0;25.215;100.0;1578949111645.0;0.0;0.0;0.0;0.0;0.0;0.0;25.25;70481.0;-0.035;-0.00139;0.0;0.2189149372277735;34177.0;166620.0;0.0;0.0;0.0;0.0;540155730.0;-16.97;28.98;18.75;-0.011590000000000001;1578949202399.0;"false";"percent";1578954602103.0
"AAT";"American Assets Trust, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;46.09;"Close";"January 13, 2020";1578949320410.0;0.0;46.08;200.0;1578949196485.0;0.0;0.0;0.0;0.0;0.0;0.0;45.56;213768.0;0.53;0.01163;0.0;0.2186998595175104;61337.0;283581.0;0.0;0.0;0.0;0.0;2763418130.0;59.68;49.26;40.21;0.02453;1578949199949.0;"false";"percent";1578954602103.0
